,losses,losses_avg
0,202.00137329101562,202.00137329101562
1,20.0489559173584,111.02516460418701
2,133.95884704589844,118.66972541809082
3,86.32868957519531,110.58446645736694
4,158.05111694335938,120.07779655456542
5,48.406856536865234,108.13263988494873
6,79.98030853271484,104.11087826320103
7,152.30581665039062,110.13524556159973
8,81.4698486328125,106.95020145840115
9,44.769447326660156,100.73212604522705
10,91.4186019897461,99.88544204018332
11,8.983431816101074,92.31027452150981
12,6.0822649002075195,85.67735070448656
13,117.56578063964844,87.95509569985526
14,20.818912506103516,83.47935015360514
15,37.56250762939453,80.60954749584198
16,57.69878387451172,79.26185551811668
17,27.329635620117188,76.37673219045003
18,22.505849838256836,73.54142259296619
19,16.23430824279785,70.67606687545776
20,91.32408142089844,71.65930566333589
21,27.28081512451172,69.64210154793479
22,19.95052719116211,67.48159831503163
23,14.46562671661377,65.27259949843089
24,15.934206008911133,63.299063758850096
25,4.91407585144043,61.0534873008728
26,22.723237991333008,59.633848437556516
27,4.685439109802246,57.67140524727957
28,22.768882751464844,56.46786998880321
29,5.961826801300049,54.784335215886436
30,15.906097412109375,53.53019851253879
31,31.389564514160156,52.838303700089455
32,26.076129913330078,52.02732873685432
33,3.1864185333251953,50.590831377926996
34,12.86124038696289,49.512843063899446
35,7.451369762420654,48.34446880552504
36,31.32236671447754,47.88441199225348
37,18.9298152923584,47.12244892120361
38,16.7335262298584,46.34324577527168
39,3.6475765705108643,45.27585404515266
40,21.732757568359375,44.70163217986502
41,11.407065391540527,43.90890439919063
42,5.514130592346191,43.01600268275239
43,23.15933609008789,42.564714805646375
44,11.460418701171875,41.87350822554694
45,6.695909023284912,41.10877780810647
46,28.700489044189453,40.84477166419334
47,4.174868106842041,40.08081534008185
48,30.752988815307617,39.890451533453806
49,5.473410129547119,39.202110705375674
