,losses,losses_avg
0,73.20246124267578,73.20246124267578
1,41.72599411010742,57.4642276763916
2,49.54360580444336,54.82402038574219
3,91.07867431640625,63.8876838684082
4,59.23614501953125,62.957376098632814
5,71.2370834350586,64.33732732137044
6,52.8145637512207,62.69121823992048
7,89.68645477294922,66.06562280654907
8,45.419010162353516,63.77155473497179
9,45.202579498291016,61.91465721130371
10,30.436729431152344,59.05302741310813
11,75.44525909423828,60.41904671986898
12,45.71797561645508,59.28819509652945
13,41.8560791015625,58.04304395403181
14,34.24620056152344,56.45658772786458
15,16.839160919189453,53.98049855232239
16,15.650687217712402,51.72580376793356
17,11.883124351501465,49.51232157813178
18,21.43538475036621,48.034588060880964
19,17.784013748168945,46.52205934524536
20,35.69133758544922,46.006310690016974
21,14.928435325622559,44.59367999163541
22,17.44755744934082,43.41341379414434
23,18.51243782043457,42.3758731285731
24,3.3199081420898438,40.81363452911377
25,8.975852012634277,39.589104432326096
26,10.921677589416504,38.52734788258871
27,14.5131196975708,37.669696875980925
28,11.256897926330566,36.75891070530332
29,11.883641242980957,35.929735056559245
30,8.873435020446777,35.05695118442659
31,12.18649673461914,34.3422494828701
32,11.21515941619873,33.64142857175885
33,12.544560432434082,33.020932450014
34,4.283793926239014,32.199871349334714
35,8.5994234085083,31.544303350978428
36,21.079225540161133,31.261463410145527
37,7.943106174468994,30.647822430259303
38,2.5854685306549072,29.92827489437201
39,15.174930572509766,29.559441286325455
40,4.0074005126953125,28.93622077965155
41,19.73822784423828,28.717220947855996
42,25.587129592895508,28.64442812564761
43,7.892539978027344,28.172794304110788
44,4.975517272949219,27.657299258973865
45,4.244747638702393,27.1483307454897
46,5.293333530426025,26.683330804743665
47,8.682852745056152,26.308320845166843
48,13.28142261505127,26.042465779246115
49,5.361998081207275,25.62885642528534
