,losses,losses_avg
0,410.4185485839844,410.4185485839844
1,702.1669311523438,556.2927398681641
2,70.75501251220703,394.4468307495117
3,166.59930419921875,337.4849491119385
4,275.5601806640625,325.0999954223633
5,144.80458068847656,295.05075963338214
6,165.36277770996094,276.5239050728934
7,133.40628051757812,258.634202003479
8,149.29103088378906,246.4849607679579
9,146.74195861816406,236.51066055297852
10,53.85749435424805,219.90582726218483
11,138.43251037597656,213.11638418833414
12,75.66865539550781,202.54348197350134
13,80.7116928100586,193.84121131896973
14,75.8394546508789,185.97442754109701
15,159.51341247558594,184.32061409950256
16,67.51367950439453,177.44961794684914
17,68.73870086669922,171.41012255350748
18,63.29018020629883,165.71959927207544
19,33.939247131347656,159.13058166503907
20,50.06483459472656,153.93697466169084
21,64.90538787841797,149.89008435336027
22,94.56636810302734,147.48470538595447
23,53.53962326049805,143.57032696406046
24,173.09715270996094,144.75139999389648
25,195.54151916503906,146.7048661158635
26,142.8983612060547,146.56388445253725
27,161.13076782226562,147.0841302871704
28,179.190185546875,148.19123564095332
29,129.0077667236328,147.55178667704266
30,138.33734130859375,147.25454650386686
31,57.56093978881836,144.4516212940216
32,77.76943969726562,142.43094912442294
33,56.266754150390625,139.89670809577493
34,156.8212127685547,140.38026537214006
35,132.11805725097656,140.15075959099664
36,72.44405364990234,138.3208486196157
37,40.9556884765625,135.75860756321958
38,53.75691223144531,133.65599999060998
39,59.70811462402344,131.80730285644532
40,111.38135528564453,131.30910901325504
41,22.1219482421875,128.709414709182
42,33.49509048461914,126.49512809930846
43,43.28327560424805,124.60394963351163
44,11.707893371582031,122.09514838324652
45,81.97346496582031,121.22293787417205
46,25.665727615356445,119.18980574100576
47,89.54570770263672,118.5722203652064
48,237.12127685546875,120.99158886500767
49,181.6445770263672,122.20464862823486
